Station,Event,Sensor File,Peak Acceleration (cm/s²),Peak Velocity (cm/s),Arias Intensity (m/s)
24567,Whittier Narrows Area  Earthquake of 16 Mar 2010,GM_Y_45_4_14601172.V2,28.831,0.916,0.004935206675797911
24567,Whittier Narrows Area  Earthquake of 16 Mar 2010,GM_X_45_2_14601172.V2,34.129,1.414,0.00676174382221927
24567,Whittier Narrows Area  Earthquake of 16 Mar 2010,GM_X_45_12_14601172.V2,56.894,2.167,0.026864763624776213
24567,Lennox Earthquake of 05 Apr 2021,GM_Y_45_7_39838928.V2,8.015,0.28,0.0007160122697725526
24567,Lennox Earthquake of 05 Apr 2021,GM_Y_45_11_39838928.V2,6.117,0.236,0.0008721856454716733
24567,Lennox Earthquake of 05 Apr 2021,GM_Y_45_14_39838928.V2,21.846,0.989,0.004271944312830395
24567,Lennox Earthquake of 05 Apr 2021,GM_X_45_12_39838928.V2,11.533,0.501,0.003070319506241474
24567,Lennox Earthquake of 05 Apr 2021,GM_Y_45_8_39838928.V2,9.644,0.303,0.00041533720337018067
24567,Lennox Earthquake of 05 Apr 2021,GM_Y_45_4_39838928.V2,9.938,0.28,0.00035864656941229174
24567,Lennox Earthquake of 05 Apr 2021,GM_X_45_2_39838928.V2,3.705,0.199,0.0002770542272655961
24567,Lennox Earthquake of 05 Apr 2021,GM_Y_45_3_39838928.V2,9.385,0.285,0.0003585630074402147
24567,Lennox Earthquake of 05 Apr 2021,GM_X_45_5_39838928.V2,3.995,0.237,0.0002943557184637268
24567,Lennox Earthquake of 05 Apr 2021,GM_Y_45_15_39838928.V2,8.221,0.395,0.001444929598592732
24567,Lennox Earthquake of 05 Apr 2021,GM_Z_45_1_39838928.V2,4.094,0.084,0.0001802455617178665
24567,Lennox Earthquake of 05 Apr 2021,GM_X_45_9_39838928.V2,4.673,0.322,0.0008190478195689314
24567,Lennox Earthquake of 05 Apr 2021,GM_Y_45_10_39838928.V2,13.482,0.39,0.0016045555416115593
24567,Lennox Earthquake of 05 Apr 2021,GM_X_45_6_39838928.V2,5.15,0.215,0.0004895949681602227
24567,Lennox Earthquake of 05 Apr 2021,GM_X_45_13_39838928.V2,10.374,0.673,0.00206017027534338
24567,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_X_45_6_10736069.V2,13.565,0.837,0.0026588661008888665
24567,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_X_45_13_10736069.V2,25.41,2.9,0.021505533327681684
24567,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_45_3_10736069.V2,7.027,0.443,0.0007893558313364187
24567,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_X_45_5_10736069.V2,8.872,0.54,0.0011118234846130676
24567,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Z_45_1_10736069.V2,2.97,0.216,0.00023103870231831912
24567,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_45_15_10736069.V2,19.589,2.838,0.013810798994098237
24567,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_X_45_12_10736069.V2,14.03,2.306,0.013792605094524799
24567,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_45_8_10736069.V2,10.33,0.599,0.002473278497551367
24567,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_45_4_10736069.V2,8.004,0.413,0.0008391508163152415
24567,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_X_45_2_10736069.V2,7.848,0.505,0.0009010473525746695
24567,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_45_7_10736069.V2,15.713,0.921,0.002705266056385501
24567,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_45_11_10736069.V2,11.072,1.314,0.0035893198113564214
24567,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_45_14_10736069.V2,38.898,2.968,0.022602131699187466
24567,Chino Hills Earthquake of 29 Jul 2008,GM_Y_45_3_14383980.V2,110.145,8.038,0.059383610161718746
24567,Chino Hills Earthquake of 29 Jul 2008,GM_X_45_5_14383980.V2,114.398,9.591,0.07304379153469946
24567,Chino Hills Earthquake of 29 Jul 2008,GM_Z_45_1_14383980.V2,23.758,1.599,0.007897567500248072
24567,Chino Hills Earthquake of 29 Jul 2008,GM_Y_45_15_14383980.V2,171.622,15.611,0.3568806543739701
24567,Chino Hills Earthquake of 29 Jul 2008,GM_X_45_6_14383980.V2,124.264,9.436,0.0863120771588985
24567,Chino Hills Earthquake of 29 Jul 2008,GM_X_45_13_14383980.V2,292.639,23.597,0.7252645348865389
24567,Chino Hills Earthquake of 29 Jul 2008,GM_Y_45_7_14383980.V2,101.043,8.349,0.08516846110864608
24567,Chino Hills Earthquake of 29 Jul 2008,GM_Y_45_11_14383980.V2,139.951,8.03,0.18869391008162548
24567,Chino Hills Earthquake of 29 Jul 2008,GM_Y_45_14_14383980.V2,320.8,27.807,0.985113899812374
24567,Chino Hills Earthquake of 29 Jul 2008,GM_X_45_12_14383980.V2,159.815,17.983,0.2622117180196742
24567,Chino Hills Earthquake of 29 Jul 2008,GM_Y_45_8_14383980.V2,117.232,8.383,0.08359312993852885
24567,Chino Hills Earthquake of 29 Jul 2008,GM_Y_45_4_14383980.V2,105.676,7.91,0.06256576967897669
24567,Chino Hills Earthquake of 29 Jul 2008,GM_X_45_2_14383980.V2,100.194,8.732,0.060452400752486604
13329,Calexico Earthquake of 04 Apr 2010,GM_Y_8_5_14607652.V2,25.521,4.493,0.027506635196999328
13329,Calexico Earthquake of 04 Apr 2010,GM_Y_8_10_14607652.V2,16.847,1.953,0.006723866745495314
13329,Calexico Earthquake of 04 Apr 2010,GM_Y_8_9_14607652.V2,14.496,1.938,0.005618675830061118
13329,Calexico Earthquake of 04 Apr 2010,GM_Z_8_12_14607652.V2,4.505,1.201,0.001152299127103489
13329,Calexico Earthquake of 04 Apr 2010,GM_X_8_3_14607652.V2,11.959,3.225,0.007552829678203915
13329,Calexico Earthquake of 04 Apr 2010,GM_X_8_4_14607652.V2,8.701,3.243,0.0063337296702948975
13329,Calexico Earthquake of 04 Apr 2010,GM_Y_8_7_14607652.V2,19.339,3.281,0.014224769464157615
13329,Calexico Earthquake of 04 Apr 2010,GM_X_8_1_14607652.V2,23.37,5.167,0.026013684055245876
13329,Calexico Earthquake of 04 Apr 2010,GM_X_8_2_14607652.V2,19.557,4.47,0.015584522733750609
13329,Calexico Earthquake of 04 Apr 2010,GM_Y_8_8_14607652.V2,19.735,3.167,0.014542763972098466
13329,Calexico Earthquake of 04 Apr 2010,GM_Y_8_11_14607652.V2,8.189,1.799,0.0033585158664624828
13329,Laguna Niguel Earthquake of 23 Apr 2012,GM_Y_8_9_15139337.V2,15.372,0.314,0.0012264578349627778
13329,Laguna Niguel Earthquake of 23 Apr 2012,GM_Z_8_12_15139337.V2,7.549,0.132,0.0002979207863772476
13329,Laguna Niguel Earthquake of 23 Apr 2012,GM_X_8_3_15139337.V2,11.431,0.286,0.0008763610795250044
13329,Laguna Niguel Earthquake of 23 Apr 2012,GM_Y_8_10_15139337.V2,22.827,0.462,0.002327622840605088
13329,Laguna Niguel Earthquake of 23 Apr 2012,GM_Y_8_5_15139337.V2,7.706,0.255,0.00041480123278416045
13329,Laguna Niguel Earthquake of 23 Apr 2012,GM_Y_8_11_15139337.V2,8.851,0.174,0.0002972119244718492
13329,Laguna Niguel Earthquake of 23 Apr 2012,GM_X_8_2_15139337.V2,7.221,0.181,0.0004557637949077747
13329,Laguna Niguel Earthquake of 23 Apr 2012,GM_Y_8_8_15139337.V2,11.203,0.293,0.00077000936483584
13329,Laguna Niguel Earthquake of 23 Apr 2012,GM_X_8_1_15139337.V2,6.658,0.164,0.00043398412313441005
13329,Laguna Niguel Earthquake of 23 Apr 2012,GM_Y_8_7_15139337.V2,8.775,0.25,0.0006137143685270153
13329,Laguna Niguel Earthquake of 23 Apr 2012,GM_X_8_4_15139337.V2,9.168,0.162,0.00024799738393262204
13329,Ridgecrest Earthquake of 05 Jul 2019,GM_Y_8_5_38457511.V2,30.059,4.38,0.023159745779389
13329,Ridgecrest Earthquake of 05 Jul 2019,GM_Y_8_10_38457511.V2,17.781,1.741,0.011668568499864296
13329,Ridgecrest Earthquake of 05 Jul 2019,GM_Y_8_9_38457511.V2,13.769,1.724,0.008705233476394566
13329,Ridgecrest Earthquake of 05 Jul 2019,GM_Z_8_12_38457511.V2,4.668,1.199,0.0011873510177675235
13329,Ridgecrest Earthquake of 05 Jul 2019,GM_X_8_3_38457511.V2,11.968,1.339,0.004838778594589345
13329,Ridgecrest Earthquake of 05 Jul 2019,GM_Y_8_6_38457511.V2,29.633,4.316,0.02562844470830609
13329,Ridgecrest Earthquake of 05 Jul 2019,GM_X_8_2_38457511.V2,13.411,1.703,0.007451503455446119
13329,Ridgecrest Earthquake of 05 Jul 2019,GM_Y_8_8_38457511.V2,19.921,3.059,0.015848394883705718
13329,Ridgecrest Earthquake of 05 Jul 2019,GM_Y_8_11_38457511.V2,7.191,1.472,0.002633585443298587
13329,Ridgecrest Earthquake of 05 Jul 2019,GM_X_8_4_38457511.V2,7.201,1.242,0.002028284011323044
13329,Ridgecrest Earthquake of 05 Jul 2019,GM_Y_8_7_38457511.V2,17.904,3.003,0.013848399475110794
13329,Ridgecrest Earthquake of 05 Jul 2019,GM_X_8_1_38457511.V2,18.589,2.322,0.01363918796528619
13329,Chino Hills Earthquake of 29 Jul 2008,GM_Y_8_10_14383980.V2,63.552,2.238,0.09041204352883433
13329,Chino Hills Earthquake of 29 Jul 2008,GM_Y_8_9_14383980.V2,49.456,1.704,0.057416225672065856
13329,Chino Hills Earthquake of 29 Jul 2008,GM_X_8_3_14383980.V2,50.037,2.605,0.05969890088755084
13329,Chino Hills Earthquake of 29 Jul 2008,GM_Z_8_12_14383980.V2,17.984,0.704,0.004709209653018317
13329,Chino Hills Earthquake of 29 Jul 2008,GM_Y_8_5_14383980.V2,49.465,3.433,0.06122355244837207
13329,Chino Hills Earthquake of 29 Jul 2008,GM_X_8_2_14383980.V2,57.851,2.832,0.04516738798246868
13329,Chino Hills Earthquake of 29 Jul 2008,GM_Y_8_8_14383980.V2,55.663,3.064,0.06502742452118628
13329,Chino Hills Earthquake of 29 Jul 2008,GM_Y_8_11_14383980.V2,28.19,1.019,0.009983528979899306
13329,Chino Hills Earthquake of 29 Jul 2008,GM_X_8_1_14383980.V2,48.736,4.219,0.045765892383508935
13329,Chino Hills Earthquake of 29 Jul 2008,GM_X_8_4_14383980.V2,27.292,2.196,0.012398712747912453
13329,Chino Hills Earthquake of 29 Jul 2008,GM_Y_8_7_14383980.V2,50.087,2.852,0.050917037602855035
23548,Cabazon Earthquake of 08 May 2018,GM_Y_24_3_38167848.V2,24.089,1.049,0.0019212183971532668
23548,Cabazon Earthquake of 08 May 2018,GM_Z_24_1_38167848.V2,13.061,0.368,0.0014907973246154579
23548,Cabazon Earthquake of 08 May 2018,GM_X_24_9_38167848.V2,34.32,0.929,0.0019348807619148467
23548,Cabazon Earthquake of 08 May 2018,GM_Y_24_5_38167848.V2,27.205,1.093,0.0021341334870581515
23548,Cabazon Earthquake of 08 May 2018,GM_X_24_6_38167848.V2,26.559,0.767,0.001792903594410874
23548,Cabazon Earthquake of 08 May 2018,GM_X_24_4_38167848.V2,25.491,0.706,0.002003012076309261
23548,Cabazon Earthquake of 08 May 2018,GM_X_24_7_38167848.V2,36.999,0.925,0.0028153658318151383
23548,Cabazon Earthquake of 08 May 2018,GM_Y_24_8_38167848.V2,35.732,1.188,0.002992673178736035
23548,Cabazon Earthquake of 08 May 2018,GM_X_24_2_38167848.V2,21.304,0.646,0.0019076030267620265
23548,Borrego Springs Earthquake of 10 Jun 2016,GM_X_24_9_37374687.V2,12.014,0.964,0.0033315298671628773
23548,Borrego Springs Earthquake of 10 Jun 2016,GM_Z_24_1_37374687.V2,11.412,0.713,0.003419017052867079
23548,Borrego Springs Earthquake of 10 Jun 2016,GM_Y_24_3_37374687.V2,11.885,0.952,0.003715193159703493
23548,Borrego Springs Earthquake of 10 Jun 2016,GM_X_24_6_37374687.V2,11.254,0.912,0.002857229520233489
23548,Borrego Springs Earthquake of 10 Jun 2016,GM_Y_24_5_37374687.V2,12.271,0.978,0.003933057461235427
23548,Borrego Springs Earthquake of 10 Jun 2016,GM_X_24_4_37374687.V2,11.577,0.973,0.0031420564652770056
23548,Borrego Springs Earthquake of 10 Jun 2016,GM_X_24_2_37374687.V2,10.839,0.943,0.002910154306434407
23548,Borrego Springs Earthquake of 10 Jun 2016,GM_Y_24_8_37374687.V2,13.504,1.019,0.004628894624367706
23548,Borrego Springs Earthquake of 10 Jun 2016,GM_X_24_7_37374687.V2,13.15,1.026,0.003874513329237421
23548,Big Bear Lake Earthquake of 05 Jul 2014,GM_Y_24_5_15520985.V2,14.061,0.367,0.0018295034999601721
23548,Big Bear Lake Earthquake of 05 Jul 2014,GM_X_24_6_15520985.V2,17.969,0.625,0.001876114959997959
23548,Big Bear Lake Earthquake of 05 Jul 2014,GM_Z_24_1_15520985.V2,7.157,0.188,0.001009776374928326
23548,Big Bear Lake Earthquake of 05 Jul 2014,GM_Y_24_3_15520985.V2,13.886,0.363,0.0016930585216071718
23548,Big Bear Lake Earthquake of 05 Jul 2014,GM_X_24_9_15520985.V2,21.091,0.749,0.002711092635769473
23548,Big Bear Lake Earthquake of 05 Jul 2014,GM_Y_24_8_15520985.V2,13.933,0.409,0.00244999380448098
23548,Big Bear Lake Earthquake of 05 Jul 2014,GM_X_24_7_15520985.V2,26.615,0.887,0.003433277598736295
23548,Big Bear Lake Earthquake of 05 Jul 2014,GM_X_24_2_15520985.V2,17.419,0.597,0.0017301119446567349
23548,Big Bear Lake Earthquake of 05 Jul 2014,GM_X_24_4_15520985.V2,19.984,0.686,0.002089812825143031
23548,Loma Linda Earthquake of 08 Oct 2016,GM_X_24_9_37713424.V2,15.923,0.336,0.0012761315376440727
23548,Loma Linda Earthquake of 08 Oct 2016,GM_Y_24_3_37713424.V2,14.823,0.626,0.0010002824165545388
23548,Loma Linda Earthquake of 08 Oct 2016,GM_Z_24_1_37713424.V2,17.354,0.261,0.0019167949096389864
23548,Loma Linda Earthquake of 08 Oct 2016,GM_X_24_6_37713424.V2,13.858,0.314,0.0008379668671375766
23548,Loma Linda Earthquake of 08 Oct 2016,GM_Y_24_5_37713424.V2,16.249,0.672,0.0012060720638132874
23548,Loma Linda Earthquake of 08 Oct 2016,GM_X_24_4_37713424.V2,14.971,0.31,0.001141947217002513
23548,Loma Linda Earthquake of 08 Oct 2016,GM_X_24_2_37713424.V2,14.3,0.297,0.0009201801335019038
23548,Loma Linda Earthquake of 08 Oct 2016,GM_X_24_7_37713424.V2,17.511,0.469,0.0021046461695984563
23548,Loma Linda Earthquake of 08 Oct 2016,GM_Y_24_8_37713424.V2,23.176,0.795,0.0021843388847065017
24104,San Simeon Earthquake of 22 Dec 2003,CHAN010.V2,13.321,4.508,0.011548377969684708
24104,San Simeon Earthquake of 22 Dec 2003,GM_Y_27_6_40148755.V2,7.351,2.417,0.0048890866949144645
24104,San Simeon Earthquake of 22 Dec 2003,GM_Z_27_1_40148755.V2,3.202,1.126,0.001349499170605208
24104,San Simeon Earthquake of 22 Dec 2003,CHAN011.V2,9.905,2.453,0.00665361305409648
24104,San Simeon Earthquake of 22 Dec 2003,GM_Y_27_9_40148755.V2,8.559,2.493,0.006298871312133091
24104,San Simeon Earthquake of 22 Dec 2003,GM_X_27_3_40148755.V2,9.259,4.325,0.00872127957617803
24104,San Simeon Earthquake of 22 Dec 2003,GM_Y_27_5_40148755.V2,7.433,2.295,0.00468338913847604
24104,San Simeon Earthquake of 22 Dec 2003,GM_X_27_4_40148755.V2,9.299,4.318,0.008684009959980732
24104,San Simeon Earthquake of 22 Dec 2003,GM_Y_27_2_40148755.V2,7.531,2.334,0.004806618351891806
24104,San Simeon Earthquake of 22 Dec 2003,CHAN012.V2,12.084,2.545,0.008099410374120581
24104,San Simeon Earthquake of 22 Dec 2003,GM_X_27_7_40148755.V2,10.484,4.445,0.010239654040653048
24104,San Simeon Earthquake of 22 Dec 2003,GM_Y_27_8_40148755.V2,8.59,2.404,0.005559340976510256
24104,Westlake Village  Earthquake of 01 May 2009,GM_Z_27_1_10403777.V2,4.66,0.132,0.0004353993891135191
24104,Westlake Village  Earthquake of 01 May 2009,CHAN010.V2,20.249,1.03,0.0071465772625564725
24104,Westlake Village  Earthquake of 01 May 2009,GM_Y_27_6_10403777.V2,6.339,0.279,0.00042814386716972684
24104,Westlake Village  Earthquake of 01 May 2009,CHAN011.V2,16.144,0.9,0.005637202826705342
24104,Westlake Village  Earthquake of 01 May 2009,GM_X_27_3_10403777.V2,10.102,0.429,0.000737864588141153
24104,Westlake Village  Earthquake of 01 May 2009,GM_Y_27_5_10403777.V2,6.037,0.268,0.0004307055649037768
24104,Westlake Village  Earthquake of 01 May 2009,GM_Y_27_9_10403777.V2,7.532,0.348,0.0015322149682125174
24104,Westlake Village  Earthquake of 01 May 2009,GM_X_27_4_10403777.V2,10.386,0.447,0.0008271748641140224
24104,Westlake Village  Earthquake of 01 May 2009,GM_Y_27_2_10403777.V2,5.571,0.274,0.0003912871631378467
24104,Westlake Village  Earthquake of 01 May 2009,GM_Y_27_8_10403777.V2,8.235,0.422,0.0017159116625752773
24104,Westlake Village  Earthquake of 01 May 2009,CHAN012.V2,15.818,0.78,0.00567844060178219
24104,Westlake Village  Earthquake of 01 May 2009,GM_X_27_7_10403777.V2,11.719,0.609,0.0028750933099297967
24104,Santa Cruz Is E end Earthquake of 05 Apr 2018,GM_Y_27_5_37908735.V2,8.923,0.472,0.001022387723720215
24104,Santa Cruz Is E end Earthquake of 05 Apr 2018,GM_X_27_3_37908735.V2,4.932,0.335,0.0005249937267519998
24104,Santa Cruz Is E end Earthquake of 05 Apr 2018,CHAN010.V2,19.124,1.137,0.0062067118402853744
24104,Santa Cruz Is E end Earthquake of 05 Apr 2018,GM_Y_27_9_37908735.V2,24.721,1.449,0.00889351121595192
24104,Santa Cruz Is E end Earthquake of 05 Apr 2018,CHAN011.V2,24.104,1.319,0.0085205394177657
24104,Santa Cruz Is E end Earthquake of 05 Apr 2018,GM_Z_27_1_37908735.V2,7.264,0.36,0.0003552802799847279
24104,Santa Cruz Is E end Earthquake of 05 Apr 2018,GM_Y_27_6_37908735.V2,8.875,0.445,0.0007974815852551239
24104,Santa Cruz Is E end Earthquake of 05 Apr 2018,GM_X_27_7_37908735.V2,12.887,0.904,0.0031380444049113575
24104,Santa Cruz Is E end Earthquake of 05 Apr 2018,GM_Y_27_8_37908735.V2,13.996,0.806,0.0033602135332945994
24104,Santa Cruz Is E end Earthquake of 05 Apr 2018,CHAN012.V2,43.228,2.375,0.026969836832756652
24104,Santa Cruz Is E end Earthquake of 05 Apr 2018,GM_Y_27_2_37908735.V2,8.514,0.464,0.0009599948346048332
24104,Santa Cruz Is E end Earthquake of 05 Apr 2018,GM_X_27_4_37908735.V2,5.171,0.341,0.0005575449687607884
24104,Encino Earthquake of 17 Mar 2014,CHAN010.V2,69.326,4.06,0.0900986034143758
24104,Encino Earthquake of 17 Mar 2014,GM_Y_27_9_15476961.V2,26.88,1.733,0.015205858949485807
24104,Encino Earthquake of 17 Mar 2014,GM_Y_27_5_15476961.V2,16.59,1.214,0.00639696329791317
24104,Encino Earthquake of 17 Mar 2014,CHAN011.V2,65.468,4.255,0.08707080016865167
24104,Encino Earthquake of 17 Mar 2014,GM_X_27_3_15476961.V2,19.854,0.848,0.006322770798897399
24104,Encino Earthquake of 17 Mar 2014,GM_Y_27_6_15476961.V2,15.286,1.187,0.005353005054081093
24104,Encino Earthquake of 17 Mar 2014,GM_Z_27_1_15476961.V2,8.538,0.462,0.0019512926772944647
24104,Encino Earthquake of 17 Mar 2014,GM_Y_27_8_15476961.V2,30.052,2.501,0.025988203460339605
24104,Encino Earthquake of 17 Mar 2014,GM_X_27_7_15476961.V2,38.312,2.251,0.036343039720350225
24104,Encino Earthquake of 17 Mar 2014,GM_Y_27_2_15476961.V2,15.392,1.194,0.00607478732470917
24104,Encino Earthquake of 17 Mar 2014,GM_X_27_4_15476961.V2,20.46,0.894,0.006616960988317386
24104,Encino Earthquake of 17 Mar 2014,CHAN012.V2,41.622,3.12,0.04515261653705986
24104,Beverly Hills Earthquake of 09 Sep 2001,CHAN010.V2,15.95,0.789,0.003737889880385287
24104,Beverly Hills Earthquake of 09 Sep 2001,GM_X_27_4_9703873.V2,4.392,0.269,0.00019498738456117046
24104,Beverly Hills Earthquake of 09 Sep 2001,GM_Y_27_6_9703873.V2,6.575,0.318,0.00017935793443127197
24104,Beverly Hills Earthquake of 09 Sep 2001,CHAN011.V2,24.63,1.509,0.0031642074406688344
24104,Beverly Hills Earthquake of 09 Sep 2001,GM_X_27_3_9703873.V2,4.376,0.26,0.00018027647166789148
24104,Beverly Hills Earthquake of 09 Sep 2001,GM_Y_27_9_9703873.V2,10.65,0.581,0.0013024343334545577
24104,Beverly Hills Earthquake of 09 Sep 2001,GM_Y_27_2_9703873.V2,7.69,0.312,0.00019607451342890138
24104,Beverly Hills Earthquake of 09 Sep 2001,GM_Y_27_8_9703873.V2,12.397,0.694,0.0009760791596364097
24104,Beverly Hills Earthquake of 09 Sep 2001,GM_Y_27_5_9703873.V2,8.17,0.318,0.00020963982877379687
24104,Beverly Hills Earthquake of 09 Sep 2001,CHAN012.V2,19.419,1.341,0.0036669945314277332
24104,Beverly Hills Earthquake of 09 Sep 2001,GM_Z_27_1_9703873.V2,2.528,0.11,8.613128335298457e-05
24104,Beverly Hills Earthquake of 09 Sep 2001,GM_X_27_7_9703873.V2,9.538,0.518,0.0015200676985070083
24104,Chatsworth Earthquake of 09 Aug 2007,GM_Y_27_6_14312160.V2,93.374,5.968,0.06509996405998801
24104,Chatsworth Earthquake of 09 Aug 2007,CHAN010.V2,237.504,15.3,0.7533389716949976
24104,Chatsworth Earthquake of 09 Aug 2007,GM_Z_27_1_14312160.V2,32.903,1.698,0.01812933436019201
24104,Chatsworth Earthquake of 09 Aug 2007,CHAN011.V2,389.359,20.74,1.6255855160248278
24104,Chatsworth Earthquake of 09 Aug 2007,GM_Y_27_9_14312160.V2,132.866,7.936,0.361980323916766
24104,Chatsworth Earthquake of 09 Aug 2007,GM_Y_27_5_14312160.V2,84.934,6.339,0.07817470687697067
24104,Chatsworth Earthquake of 09 Aug 2007,GM_X_27_3_14312160.V2,51.034,3.999,0.027374843211060467
24104,Chatsworth Earthquake of 09 Aug 2007,GM_Y_27_2_14312160.V2,82.377,6.12,0.07342120777952288
24104,Chatsworth Earthquake of 09 Aug 2007,GM_X_27_4_14312160.V2,57.288,4.068,0.030643201432399188
24104,Chatsworth Earthquake of 09 Aug 2007,CHAN012.V2,211.347,14.701,1.2417175515283798
24104,Chatsworth Earthquake of 09 Aug 2007,GM_Y_27_8_14312160.V2,152.354,9.448,0.3696249522523855
24104,Chatsworth Earthquake of 09 Aug 2007,GM_X_27_7_14312160.V2,145.534,9.684,0.30973632947271423
24104,Simi Valley Earthquake of 29 Oct 2003,CHAN010.V2,63.366,3.393,0.015052638972753446
24104,Simi Valley Earthquake of 29 Oct 2003,GM_X_27_7_14000376.V2,28.401,1.819,0.005588740037829681
24104,Simi Valley Earthquake of 29 Oct 2003,GM_Y_27_8_14000376.V2,43.457,1.27,0.002665248983674248
24104,Simi Valley Earthquake of 29 Oct 2003,CHAN011.V2,80.939,3.073,0.011767534624407182
24104,Simi Valley Earthquake of 29 Oct 2003,GM_Y_27_2_14000376.V2,27.106,0.857,0.0008237483703553924
24104,Simi Valley Earthquake of 29 Oct 2003,GM_X_27_4_14000376.V2,34.067,1.247,0.0014571210446077925
24104,Simi Valley Earthquake of 29 Oct 2003,GM_Y_27_9_14000376.V2,24.602,0.965,0.003121090851096079
24104,Simi Valley Earthquake of 29 Oct 2003,GM_Y_27_5_14000376.V2,30.935,0.941,0.00111796707236652
24104,Simi Valley Earthquake of 29 Oct 2003,GM_X_27_3_14000376.V2,29.464,1.14,0.0012292882906999464
24104,Simi Valley Earthquake of 29 Oct 2003,GM_Y_27_6_14000376.V2,31.019,0.881,0.0006082639378068662
24104,Simi Valley Earthquake of 29 Oct 2003,CHAN012.V2,37.797,1.462,0.00694426481978926
24104,Simi Valley Earthquake of 29 Oct 2003,GM_Z_27_1_14000376.V2,29.239,0.794,0.0013166529946687035
24104,Chino Hills Earthquake of 29 Jul 2008,CHAN010.V2,81.479,5.788,0.2753103244133593
24104,Chino Hills Earthquake of 29 Jul 2008,GM_Y_27_8_14383980.V2,66.849,4.213,0.15495544383205256
24104,Chino Hills Earthquake of 29 Jul 2008,GM_X_27_7_14383980.V2,55.461,3.923,0.12920268161352447
24104,Chino Hills Earthquake of 29 Jul 2008,CHAN011.V2,120.669,7.739,0.5572340966675049
24104,Chino Hills Earthquake of 29 Jul 2008,GM_X_27_4_14383980.V2,19.703,1.658,0.018729536168863553
